Positions,Velocities
0.19029947566389302,-0.6290569195260701
0.1777183372733716,-0.660826245463588
0.16450181236409986,-0.6897616504636265
0.15070657935482734,-0.7157643964318102
0.13639129142619114,-0.7387480683384576
0.12161633005942199,-0.7586388459403113
0.10644355314061577,-0.7753757234927926
0.09093603867075992,-0.7889106768859878
0.07515782513304016,-0.79920877785128
0.059173649576014564,-0.8062482550993753
0.04304868447402706,-0.8100205024635844
0.026848274424755368,-0.8105300343337539
0.010637673738080288,-0.8077943888753675
-0.005518214039427063,-0.8018439797342298
-0.02155509363411166,-0.7927218971290021
-0.037409531576691704,-0.7804836594308897
-0.0530192047653095,-0.7651969165212424
-0.06832314309573434,-0.7469411064029681
-0.0832619652237937,-0.7258070667197916
-0.09777810655818953,-0.7018966030078349
-0.11181603861834623,-0.6753220156661186
-0.1253224789316686,-0.6462055877857882
-0.13824659068738435,-0.6146790361215966
-0.1505401714098163,-0.5808829276229037
-0.16215782996227437,-0.5449660640647114
-0.1730571512435686,-0.5070848374316094
-0.1831988479922008,-0.46740255880857956
-0.1925468991683724,-0.4260887636220536
-0.20106867444081347,-0.38331849615215857
-0.20873504436385665,-0.3392715763024743
-0.21552047588990614,-0.2941318516666782
-0.2214031129232397,-0.2480864379720302
-0.22636484168268028,-0.20132495100766196
-0.2303913407028335,-0.15403873316104927
-0.2334721153660545,-0.10642007768887207
-0.23560051691983194,-0.05866145383877244
-0.2367737459966074,-0.010954735916418316
-0.23699284071493576,0.03650956064206735
-0.2362626495020944,0.08354303317863383
-0.23459178883852175,0.12996013274726637
-0.23199258618357643,0.17557888918749806
-0.22848100839982646,0.22022161753233838
-0.2240765760491797,0.2637156030369803
-0.21880226398844008,0.30589376221644643
-0.21268438874411114,0.34659527739197
-0.20575248319627173,0.38566620236687255
-0.19803915914893427,0.42296003698245815
-0.1895799584092851,0.4583382684424204
-0.18041319304043668,0.49167087743985327
-0.1705797754916396,0.5228368072735421
-0.16012303934616876,0.5517243942991346
-0.14908855146018607,0.578231758225377
-0.13752391629567853,0.6022671509351605
-0.1254785732769753,0.6237492626849446
-0.11300358802327642,0.6426074847134902
-0.10015143832900662,0.6587821274710105
-0.08697579577958642,0.6722245938621018
-0.07353130390234439,0.682897507079398
-0.05987335376075643,0.6907747927890729
-0.04605785790497497,0.6958417156133335
-0.032141023592708304,0.6980948700381951
-0.0181791261919444,0.6975421260563549
-0.004228283670817304,0.6942025300341802
0.0096557669298663,0.6881061614680019
0.023417890159226337,0.6792939464673485
0.03700376908857331,0.6678174289708297
0.0503601176679899,0.6537385008634068
0.06343488768525804,0.6371290923211748
0.07617746953168153,0.6180708238609114
0.08853888600889975,0.596654621715966
0.10047197844321908,0.5729802982970263
0.1119315844091596,0.5471560996254122
0.12287470640166784,0.5192982217473262
0.13326067083661436,0.4895302982495194
0.14305127680160473,0.4579828610997013
0.15221093402359875,0.42479277712838337
0.1607067895661664,0.3901026625523798
0.168508842817214,0.3540602780136227
0.17559004837748646,0.31681790667004367
0.18192640651088732,0.2785317179278459
0.18749704086944424,0.23936111944639
0.19228426325837203,0.19946810007803722
0.19627362525993278,0.15901656642558243
0.19945395658844442,0.11817167570934003
0.20181739010263122,0.07709916763455774
0.20335937345532237,0.035964697937685905
0.2040786674140761,-0.005066823732755445
0.203977330939421,-0.04583188897824312
0.20306069315985614,-0.0861690362763449
0.20133731243432926,-0.12591948454555268
0.1988189227434182,-0.164927752186963
0.19552036769967893,-0.20304225921377703
0.19145952251540338,-0.24011591016157505
0.18665720431217186,-0.27600665556304
0.18113707120091108,-0.31057802986984395
0.1749255106035142,-0.3436996638113277
0.16805151732728763,-0.3752477692939173
0.1605465619414093,-0.4051055950664356
0.1524444500400806,-0.4331638515040531
0.1437811730099995,-0.4593211029970287
0.13459475095005893,-0.4834841265690583
0.12492506841867776,-0.5055682354933795
0.11481370370881017,-0.5254975668221813
0.10430375237236654,-0.5432053318957215
0.09343964573445211,-0.5586340290512376
0.08226696515342737,-0.5717356179076156
0.07083225279527505,-0.5824716547592249
0.05918281970009055,-0.5908133887706877
0.0473665519246768,-0.5967418188229989
0.03543171554821682,-0.6002477110197043
0.023426761327822735,-0.6013315770191506
0.011400129787439723,-0.6000036135145237
-0.0005999424828507516,-0.5962836033368664
-0.012525614549588079,-0.5902007788069276
-0.02432963012572663,-0.5817936481089406
-0.03596550308790544,-0.5711097856027059
-0.04738769879995956,-0.5582055871290977
-0.05855181054254152,-0.5431459914978148
-0.06941473037249782,-0.5260041694743284
-0.07993481376198439,-0.5068611817050855
-0.0900720373960861,-0.4858056071356378
-0.09978814953879886,-0.4629331435850642
-0.10904681241050014,-0.4383461822414538
-0.11781373605532922,-0.4121533579369392
-0.126056803214068,-0.38446907714650397
-0.1337461847569981,-0.35541302573222533
-0.1408544452716426,-0.32510965852350343
-0.14735663844211266,-0.2936876728839399
-0.15323039189979146,-0.26127946846667793
-0.15845598126912502,-0.22802059540205286
-0.16301639317716607,-0.19404919319420733
-0.1668973770410502,-0.15950542262683204
-0.17008748549358685,-0.12453089299235368
-0.17257810335343393,-0.08926808696371276
-0.1743634650927082,-0.05385978542338884
-0.17544066080117598,-0.0184484945506133
-0.17580963069218825,0.016824122555128038
-0.17547314824108567,0.05181780746801441
-0.17443679209172538,0.0863942590415514
-0.17270890691089436,0.12041767486948096
-0.17030055341350472,0.15375527950296503
-0.16722544782344542,0.18627783739063633
-0.1634998910756327,0.21786014858141906
-0.1591426881040043,0.2483815253107314
-0.15417505759778968,0.27772624767842496
-0.14862053264422118,0.30578399672119866
-0.1425048527097972,0.3324502632828309
-0.1358558474441406,0.35762673119196203
-0.12870331282030134,0.38122163336887055
-0.12107888015292392,0.4031500795992421
-0.11301587856093909,0.42333435483383447
-0.10454919146426239,0.44170418699768393
-0.09571510772430872,0.4581969834205596
-0.08655116805589752,0.4727580351312157
-0.07709600735327321,0.4853406883910831
-0.06738919358545155,0.4959064829778269
-0.05747106392589501,0.504425256865139
-0.04738255878859223,0.5108752170816666
-0.037165054446958896,0.5152429766685684
-0.02686019491358753,0.5175235577912746
-0.016509723757762038,0.5177203611960793
-0.00615531653384045,0.5158451023356709
0.004161585512872969,0.5119177146190823
0.014399939805254615,0.5059662203703169
0.024519264212660954,0.4980265702055628
0.03447979561677221,0.488142451660975
0.04424264464999171,0.47636506802101075
0.05376994601041193,0.4627528884108023
0.06302500377862798,0.4473713703246119
0.07197243118512021,0.43029265586564014
0.08057828430243302,0.4115952430699597
0.08881018916383222,0.3913636337787735
0.09663746183940769,0.3696879596082193
0.10403122103157207,0.3466635876442556
0.11096449278445718,0.3223907075614986
0.11741230693568715,0.2969739019289922
0.12335178497426699,0.27052170152256483
0.1287622190047183,0.24314612751248577
0.13362514155496802,0.21496222243641724
0.13792438600369636,0.18608757190105946
0.14164613744171756,0.15664181898130958
0.14477897382134375,0.12674617330315296
0.14731389728740682,0.09652291680585268
0.14924435562352387,0.06609490818031277
0.15056625378713012,0.035585087973804864
0.15127795554660622,0.005115986336640784
0.15138027527333903,-0.025190764636046876
0.15087645998061808,-0.05521491204435422
0.14977216173973099,-0.0848380549200343
0.1480754006413303,-0.11394410671878015
0.1457965185069547,-0.14241974577985841
0.14294812359135753,-0.17015485202345076
0.13954502655088852,-0.19704292822148778
0.13560416798645877,-0.22298150424945062
0.13114453790146977,-0.24787252280424787
0.12618708744538482,-0.27162270515649933
0.12075463334225484,-0.29414389559401133
0.1148717554303746,-0.3153533833065222
0.10856468776424416,-0.3351742005595319
0.10186120375305352,-0.3535353961067854
0.09479049583091781,-0.3703722828963283
0.08738305017299125,-0.38562665923354855
0.07967051698832028,-0.3992470026758113
0.07168557693480405,-0.41118863604671724
0.06346180421386971,-0.4214138650732109
0.05503352691240549,-0.42989208726525274
0.046435685167100435,-0.4365998717750813
0.03770368773159881,-0.44152101009075057
0.028873267529783798,-0.44464653753616284
0.01998033677906054,-0.445974725666758
0.011060842265725379,-0.4455110457659025
0.0021506213504073283,-0.44326810376138853
-0.006714740724820442,-0.4392655469938561
-0.015500051664697565,-0.43352994337895345
-0.024170650532276634,-0.4260946336122244
-0.03269254320452112,-0.4169995571696468
-0.041032534347914054,-0.40629105295704615
-0.049158355407054974,-0.3940216355578929
-0.057038788118212835,-0.38024974812090295
-0.0646437830806309,-0.3650394930160514
-0.07194457294095193,-0.3484603414697647
-0.07891377977034722,-0.3305868234668766
-0.08552551623968475,-0.31149819927813843
-0.09175548022524752,-0.2912781140374201
-0.09758104250599592,-0.2700142368519964
-0.10298132724303585,-0.24779788598227723
-0.1079372849626814,-0.22472364167384729
-0.11243175779615834,-0.20088894826457251
-0.11644953676144978,-0.17639370722269512
-0.11997741090590369,-0.1513398627981782
-0.12300420816186726,-0.12583098198901568
-0.12552082780164758,-0.09997183053675207
-0.12752026441238262,-0.07386794667105502
-0.12899762334580372,-0.047625214321867934
-0.1299501276322411,-0.021349437509488502
-0.13037711638243085,0.004854082392054607
-0.13028003473458977,0.03088096484462024
-0.12966241543769735,0.05662816214309199
-0.1285298521948355,0.08199436360920055
-0.1268899649226515,0.10688039041207566
-0.12475235711440999,0.1311895794924852
-0.12212856552456029,0.15482815512044235
-0.11903200242215145,0.17770558667414998
-0.11547789068866846,0.19973493129183878
-0.11148319206283168,0.2208331601166541
-0.1070665288604986,0.2409214669280539
-0.10224809952193752,0.2599255580308731
-0.09704958836132005,0.27777592235495185
-0.09149406991422102,0.29440808080366637
-0.08560590829814768,0.30976281397847394
-0.0794106520185782,0.32378636749831874
-0.07293492466861183,0.3364306342270512
-0.0662063119840708,0.3476533128185031
-0.059253245727700736,0.35741804208713224
-0.05210488488595809,0.36569451081180104
-0.04479099466972207,0.37245854268087464
-0.037341823816104576,0.37769215618801033
-0.029787980692344368,0.3813835993893511
-0.022160308704557347,0.38352735953392647
-0.014489761513878818,0.38412414767949865
-0.006807278560288845,0.38318085850547945
0.0008563386098207441,0.38071050563248243
0.008470548722470394,0.37673213285419344
0.01600519137955426,0.3712707017811574
0.02343060541517741,0.364356956487435
0.03071774454492611,0.35602726583952515
0.03783828986171661,0.3463234442721447
0.0447647587471595,0.3352925518570799
0.051470609784301104,0.3229866745890772
0.057930343276082645,0.3094626858863262
0.06411959699380917,0.2947819903722464
0.0700152368012541,0.27901025106976207
0.07559544182264934,0.26221710119881364
0.08083978384662562,0.24447584182229565
0.08572930068307152,0.22586312663474756
0.09024656321576648,0.20645863523178576
0.09437573592040219,0.1863447362363146
0.09810263064512847,0.165606141689871
0.1014147534789259,0.1443295541439466
0.10430134456180483,0.12260330790672196
0.10675341071993927,0.10051700591529376
0.10876375083824515,0.07816115371215297
0.1103269739124882,0.05562679200738241
0.11143950975263585,0.033005129304810935
0.11209961233873207,0.010387176061235646
0.11230735585995678,-0.012136618167123126
0.11206462349661432,-0.034476723157443254
0.11137508903346546,-0.05654488062519169
0.11024419142096163,-0.07825444962563287
0.10867910242844897,-0.09952074341356887
0.10668868756017759,-0.12026135646512298
0.10428346043087514,-0.14039648041250727
0.10147553082262499,-0.15984920769455724
0.09827854666873384,-0.17854582178213668
0.0947076302330911,-0.1964160728980621
0.09077930877512987,-0.2133934382156997
0.08651144001081587,-0.22941536558856868
0.0819231326990445,-0.24442349993484616
0.07703466270034758,-0.2583638914753066
0.07186738487084145,-0.27118718510062306
0.06644364116882899,-0.2828487902237851
0.06078666536435329,-0.29330903055531304
0.054920484753247026,-0.3025332733226306
0.048869819286794416,-0.31049203754005367
0.04265997853599334,-0.317161081022012
0.0363167569155531,-0.32252146591899056
0.029866327597173288,-0.3265596026429113
0.02333513554431506,-0.32926727213591683
0.016749790101596725,-0.33064162652342066
0.010136957571128312,-0.3306851682785058
0.0035232542055581954,-0.3294057081099464
-0.0030648599566407324,-0.3268163018699586
-0.009601185994039904,-0.32293516685993084
-0.01605988933123852,-0.31778557799252355
-0.02241560089108899,-0.3113957443463506
-0.028643515778016004,-0.30379866672466926
-0.03471948911250939,-0.29503197690181937
-0.040620128650545775,-0.2851377593102993
-0.04632288383675176,-0.2741623559870871
-0.0518061309564935,-0.2621561556598659
-0.057049254069690816,-0.24917336791196854
-0.06203272142793019,-0.2352717834189107
-0.0667381570963084,-0.22051252129913554
-0.07114840752229111,-0.2049597646668825
-0.07524760281562876,-0.18868048551575545
-0.07902121252594387,-0.17174416009747215
-0.08245609572789331,-0.15422247599130864
-0.08554054524771948,-0.1361890320858169
-0.08826432588943582,-0.11771903271541483
-0.09061870654374411,-0.09888897721037351
-0.09259648608795158,-0.07977634612952095
-0.094192013010542,-0.06045928545063542
-0.09540119871955471,-0.04101628999402066
-0.09622152451943512,-0.02152588735016951
-0.09665204226643852,-0.002066323572780783
-0.09669336873789414,0.01728474811623473
-0.09634767377556944,0.036450574382651216
-0.0956186622879164,0.05535560339393859
-0.09451155022003764,0.0739257798175825
-0.09303303462368599,0.0920888320634142
-0.09119125798241771,0.10977455066751726
-0.08899576696906737,0.12691505675732564
-0.08645746583392086,0.14344505958356588
-0.08358856464224955,0.1593021021545144
-0.08040252259915925,0.17442679406141917
-0.07691398671793087,0.18876303064063682
-0.07313872610511814,0.20225819767781664
-0.0690935621515618,0.2148633609220621
-0.06479629493312056,0.22653343974315385
-0.06026562613825748,0.23722736433234642
-0.05552107885161055,0.24690821591667445
-0.05058291453327706,0.2555433495278298
-0.04547204754272047,0.2631044989392069
-0.04020995756393633,0.2695678634583589
-0.03481860029476915,0.2749141763365626
-0.0293203167680379,0.2791287546321508
-0.023737741675394882,0.2822015304394369
-0.018093711066606143,0.2841270634701215
-0.012411169797203712,0.2849045350487415
-0.006713079096228882,0.28453772365769486
-0.0010223246230749846,0.2830349622403637
0.004638374621732289,0.28040907754257505
0.01024655617258379,0.27667731184280286
0.015780102409439847,0.2718612274898581
0.02121732695923701,0.2659865947330715
0.02653705885389844,0.25908326339389337
0.03171872412177631,0.2511850189891747
0.0367424245015598,0.2423294239749277
0.041589012981058354,0.23255764483486646
0.04624016587775569,0.22191426579030613
0.05067845119356181,0.21044708995685193
0.05488739299269885,0.19820692881857105
0.05885153156907027,0.18524738093184556
0.06255647918770718,0.17162460080871306
0.06598897120388145,0.15739705896308448
0.06913691238314314,0.14262529413267735
0.07198941826579669,0.12737165871472195
0.07453685144009113,0.11170005847441539
0.07677085260957944,0.095675687601653
0.07868436636161251,0.07936476020372057
0.08027166156568692,0.06283423932936086
0.08152834635227414,0.046151564622929866
0.08245137764473275,0.029384379706245734
0.08303906523885766,0.012600260380236726
0.0832910704464624,-0.0041335552713371755
0.08320839934103566,-0.020750433807916288
0.08279339066487733,-0.03718460933804426
0.08204969847811644,-0.053371441377639287
0.08098226965056365,-0.06924766665948619
0.07959731631737393,-0.08475164392300406
0.07790228343891385,-0.09982359074724881
0.07590581162396888,-0.11440581152755909
0.0736176953934177,-0.12844291573707728
0.07104883707867615,-0.14188202565839006
0.06821119656550835,-0.1546729728175414
0.06511773710915753,-0.16676848240246764
0.06178236746110817,-0.17812434500027446
0.05821988056110268,-0.18869957504249335
0.054445889060252814,-0.19845655540428894
0.05047675795216704,-0.20736116766229662
0.046329534598921106,-0.21538290757610706
0.042021876447398965,-0.22249498542013021
0.03757197673899636,-0.2286744108554087
0.032998488521888185,-0.2339020620946539
0.02832044727999511,-0.23816273917808498
0.02355719249643341,-0.24144520124230315
0.018728288471587348,-0.2437421877291668
0.013853444717004011,-0.2450504235461926
0.008952436246080159,-0.24537060825413148
0.004045024080997529,-0.2447073894208062
-0.0008491237074185944,-0.24306932034279763
-0.0057105101142745475,-0.24046880239788593
-0.010519886162232265,-0.23692201235105215
-0.015258326409253307,-0.23244881499509518
-0.019907302709155212,-0.22707266156329356
-0.024448755940421084,-0.22082047440582958
-0.028865165428537676,-0.21372251847368706
-0.03313961579801142,-0.20581226020324267
-0.03725586100207627,-0.19712621444160797
-0.04119838529090843,-0.18770378009677663
-0.044952460892843965,-0.17758706523762718
-0.04850420219759651,-0.16682070240668212
-0.05184061624573015,-0.15545165494309598
-0.05494964934459207,-0.143529015144519
-0.05782022964748245,-0.13110379512415538
-0.06044230554996556,-0.11822871124341733
-0.0628068797748339,-0.10495796302099004
-0.0649060390352537,-0.09134700743581337
-0.06673297918396996,-0.07745232955440448
-0.06828202577505806,-0.06333121042206644
-0.06954864998349938,-0.049041493162834154
-0.07052947984675606,-0.03464134823450593
-0.07122230681144617,-0.020189038782809657
-0.07162608758710237,-0.005742687032692323
-0.07174094132775621,0.00863995735505508
-0.07156814218065512,0.022901746047055773
-0.071110107259714,0.03698635702271624
-0.07037038011925968,0.050838514904431885
-0.06935360982117104,0.0644042057792395
-0.06806552570558626,0.07763088568568131
-0.06651290799187264,0.09046768196994176
-0.0647035543524738,0.10286558674861687
-0.06264624261750146,0.11477764175162547
-0.06035068978246895,0.1261591138576095
-0.05782750750531676,0.1369676606755272
-0.05508815429180622,0.1471634855698353
-0.052144884580409515,0.1567094815724982
-0.04901069494895955,0.16557136367285513
-0.04569926767550245,0.1737177890259185
-0.04222491189498408,0.18112046467075982
-0.03860250260156888,0.18775424240304903
-0.0348474177535079,0.19359720049933232
-0.030975473743521255,0.19863071204504057
-0.027002859502620442,0.20283949967329443
-0.022946069509154555,0.20621167657708558
-0.018821835977612843,0.20873877371314564
-0.014647060503349931,0.21041575317153677
-0.010438745439919196,0.2112410077404914
-0.006213925285109368,0.21121634675107032
-0.0019895983500879616,0.21034696834058147
0.002217341016723668,0.20864141832719324
0.0063901693832675325,0.20611153594057657
0.010512400102079064,0.2027723867045173
0.01456784783616941,0.1986421828170563
0.018540691492510537,0.19374219142165186
0.022415535320943574,0.18809663120893325
0.02617746794512224,0.18173255783265518
0.029812119101775343,0.17467973866530417
0.033305713875081425,0.16697051745829605
0.036645124224247344,0.15863966950869682
0.03981791761442128,0.14972424796876038
0.04281240257379649,0.14026342196618852
0.04561767101312026,0.13029830723176733
0.04822363715775561,0.1198717899568256
0.05062107295689212,0.10902834462570622
0.052801639849406244,0.09781384658807074
0.05475791678116766,0.08627538015230879
0.05648342438421384,0.07446104299455217
0.057972645244104885,0.06241974768776387
0.05922104019786016,0.050201021162065255
0.060225060621101466,0.037854802910872565
0.060982156679318916,0.02543124275754354
0.06149078153446979,0.012980498994104321
0.061750391514351875,0.0005525376972693192
0.06176144226829726,-0.011803065982573751
0.061525380948645784,-0.024037323776407465
0.061044634473117636,-0.03610202672837255
0.06032259393855018,-0.047949933355712356
0.059363595271435934,-0.059534952809865274
0.05817289621523863,-0.0708123223360538
0.056756649768517554,-0.081738778355741
0.055121874201402736,-0.09227272052588711
0.053276419790884995,-0.1023743681609088
0.051228932427666816,-0.11200590843747671
0.04898881425891728,-0.12113163583863532
0.04656618154214458,-0.12971808233203241
0.04397181989550393,-0.137734137817141
0.04121713713916111,-0.14515116041807039
0.0383141139307997,-0.1519430762417219
0.03527525240596526,-0.15808646826546463
0.03211352304065597,-0.16356065406400302
0.02884230995937591,-0.1683477521314942
0.025475354916746025,-0.17243273660205444
0.022026700184704935,-0.1758034802193831
0.018510630580317274,-0.17845078545413026
0.014941614871234668,-0.1803684037156524
0.01133424679692162,-0.18155304265274283
0.007703185943866764,-0.18200436158559974
0.0040630987121547685,-0.18172495515851708
0.0004285996089844267,-0.18072032534936286
-0.0031858068980028307,-0.1789988420176661
-0.006765783738356153,-0.17657169221788888
-0.01029721758271393,-0.17345281854803876
-0.013766273953674706,-0.1696588468460156
-0.017159450890595018,-0.1652090035868205
-0.020463630962331426,-0.1601250233728333
-0.023666131429788094,-0.15443104694663867
-0.026754752368720866,-0.14815351019121467
-0.02971782257254516,-0.14132102461555834
-0.03254424306485632,-0.13396424985489372
-0.035223528061954196,-0.12611575874337352
-0.03774584323682167,-0.11780989554354895
-0.04010204114769265,-0.10908262794074913
-0.04228369370650763,-0.09997139343180311
-0.04428312157514369,-0.09051494075618355
-0.04609342039026736,-0.08075316703359298
-0.04770848373093922,-0.07072695128520357
