Positions,Velocities
-0.11806852822554653,-1.0214028366438646
-0.12828255659198518,-1.0044889696380905
-0.13832744628836607,-0.9866382691307015
-0.1481938289796731,-0.9678723331562114
-0.1578725523112352,-0.948213588592463
-0.16735468819715985,-0.9276852654183771
-0.1766315408513436,-0.9063113702715693
-0.1856946545540593,-0.8841166593350771
-0.19453582114741008,-0.8611266105829958
-0.20314708725324004,-0.8373673954153398
-0.21152076120739344,-0.8128658497129391
-0.21964941970452284,-0.787649444343635
-0.2275259141479592,-0.7617462551514645
-0.23514337669947386,-0.7351849324609113
-0.24249522602408297,-0.7079946701286594
-0.24957517272536955,-0.6802051741756078
-0.25637722446712563,-0.6518466310321928
-0.26289569077744757,-0.6229496754303192
-0.26912518753175074,-0.5935453579754228
-0.27506064111150497,-0.5636651124323706
-0.2806972922358287,-0.5333407227590583
-0.28603069946341925,-0.5026042899216802
-0.29105674236263607,-0.4714881985257298
-0.2957716243478934,-0.44002508329683754
-0.30017187518086175,-0.408247795445564
-0.3042543531353174,-0.37618936895025
-0.30801624682481993,-0.343882986791967
-0.3114550766927396,-0.3113619471755252
-0.31456869616449484,-0.2786596297703736
-0.31735529246219857,-0.24580946200507225
-0.31981338708224927,-0.21284488544882701
-0.32194183593673753,-0.17979932231335793
-0.3237398291598711,-0.1467061421081174
-0.32520689058095226,-0.11359862848158969
-0.32634287686576813,-0.08050994628108651
-0.327147976328579,-0.04747310886310426
-0.32762270741721006,-0.014520945685930833
-0.32776791687406936,0.018313929784219835
-0.32758477757622717,0.05099915182270568
-0.3270747860580001,0.08350263382121488
-0.32623975971978797,0.11579259925790883
-0.3250818337272089,0.1478376122335981
-0.3236034576048729,0.179606607545151
-0.3218073915294214,0.21106892026791255
-0.31969670232674224,0.24219431481951514
-0.3172747591785471,0.2729530134780918
-0.31454522904376614,0.3033157243285561
-0.31151207180048057,0.3332536686112899
-0.3081795351143677,0.3627386074482815
-0.30455214903988487,0.39174286792247687
-0.3006347203606601,0.42023936848685295
-0.29643232667579156,0.4482016436804847
-0.2919503102389867,0.47560386812966143
-0.2871942715576901,0.5024208798129118
-0.282170062759561,0.5286282025696163
-0.2768837807338649,0.5542020678327243
-0.2713417600555376,0.5791194355669471
-0.2655505656998681,0.6033580143946662
-0.25951698555592145,0.6268962808926797
-0.25324802274699465,0.6497134980438084
-0.24675088776655657,0.6717897328282888
-0.24003299043827367,0.6931058729408031
-0.23310193170886565,0.7136436426199264
-0.22596549528266638,0.7333856175777134
-0.21863163910688924,0.7523152390180914
-0.21110848671670832,0.7704168267336898
-0.20340431844937143,0.7876755912716922
-0.19552756253665451,0.8040776451602709
-0.18748678608505182,0.819610013188135
-0.17929068595317046,0.8342606417306995
-0.17094807953586347,0.848018407117363
-0.16246789546468984,0.8608731230353626
-0.1538591642343362,0.8728155469666548
-0.14513100876466967,0.883837385655255
-0.1362926349081171,0.8939312996034458
-0.12735332191208265,0.9030909065962403
-0.11832241284612025,0.9113107842544673
-0.10920930500357558,0.918586471617807
-0.10002344028739751,0.9249144697600755
-0.09077429558979676,0.9302922414400149
-0.08147137317539661,0.9347182097917944
-0.07212419107747867,0.9381917560603751
-0.06274227351687492,0.9407132163878211
-0.053335141352996704,0.9422838776575695
-0.04391230257642101,0.9429059724045813
-0.034483242852375195,0.9425826728002005
-0.02505741612437319,0.941318083721437
-0.01564423528715882,0.9391172349152671
-0.006253062938006149,0.9359860722694067
0.0031067977846879185,0.9319314482018602
0.012426112266706521,0.9269611111823821
0.021695723378530343,0.9210836943997995
0.030906560322528337,0.9143087035899475
0.04004964735842781,0.906646504039745
0.04911611239882526,0.8981083067837035
0.058097195466662296,0.8887061540099024
0.06698425700676132,0.8784529036931866
0.07576878604369319,0.8673622134740445
0.08444240817843364,0.855448523802305
0.09299689341645669,0.8427270403654501
0.10142416382011119,0.8292137158219772
0.10971630097833096,0.8149252308608562
0.11786555328693953,0.7998789746087188
0.1258643430330267,0.7840930244069813
0.13370527327709653,0.7675861249816437
0.14138113452691298,0.7503776670290259
0.14888491119720323,0.7324876652411895
0.15620978784961512,0.7139367357952632
0.16334915520756774,0.6947460733313253
0.170296615940881,0.6749374274439119
0.1770459902153201,0.6545330787126042
0.18359132100244616,0.6335558142975092
0.18992687914542125,0.6120289031257771
0.19604716817667903,0.5899760706956061
0.20194692888363508,0.5674214735244602
0.20762114361887968,0.5443896732684743
0.21306504035156443,0.520905610540244
0.21827409645696685,0.4969945784523863
0.22324404224149072,0.47268219591442767
0.227970864200635,0.44799438071070646
0.23245080800774207,0.42295732238708944
0.23668038123161295,0.39759745497437976
0.24065635578135675,0.37194142957634657
0.24437577007712022,0.34601608685032914
0.2478359309456235,0.31984842940836544
0.25103441523970715,0.29346559416676127
0.25396907118137474,0.26689482467195674
0.25663801942809433,0.24016344343045948
0.2590396538623989,0.21329882427049773
0.2611726421051039,0.18632836476290535
0.26303592575273294,0.15927945872858043
0.2646287203400187,0.13217946885966422
0.2659505150286154,0.10505569948136402
0.26700107202342904,0.07793536948109565
0.26778042571824,0.05084558543134726
0.2682888815725535,0.023813314932366516
0.2685270147218771,-0.0031346397995506738
0.2684956683238816,-0.02997166807274064
0.2681959516431542,-0.056671376564765105
0.26762923787750653,-0.0832076148462567
0.26679716172904394,-0.10955450055977609
0.26570161672344617,-0.1356864442298816
0.26434475228114734,-0.16157817368107683
0.2627289705443366,-0.18720475804078618
0.2608569229639287,-0.2125416313050159
0.2587315066508786,-0.23756461544488372
0.2563558604964297,-0.2622499430327472
0.2537333610661022,-0.2865742793672264
0.25086761827243,-0.3105147440770005
0.24776247083165998,-0.3340489321838585
0.2444219815098214,-0.3571549346061052
0.24085043216376034,-0.3798113580840568
0.23705231858291978,-0.40199734451001257
0.23303234513781965,-0.4236925896457545
0.2287954192413621,-0.4448773612113077
0.22434664562924903,-0.4655325163293874
0.21969132046595516,-0.4856395183106654
0.2148349252828485,-0.5051804527657076
0.20978312075519143,-0.5241380430301639
0.20454174032488978,-0.5424956648905322
0.19911678367598445,-0.5602373605985685
0.19351441006999878,-0.5773478521631742
0.18774093154836705,-0.5938125539093582
0.18180280600927345,-0.6096175842946481
0.17570663016632698,-0.6247497769741022
0.16945913239658597,-0.6391966911058644
0.16306716548552733,-0.6529466208899937
0.1565376992766274,-0.6659886043340965
0.14987781323328642,-0.6783124312400887
0.14309468892088553,-0.6899086504072168
0.13619560241681336,-0.7007685760472693
0.12918791665634066,-0.7108842934087143
0.12207907372225352,-0.7202486636073048
0.11487658708618047,-0.7288553276614936
0.10758803380956553,-0.7366987097318042
0.10022104671224748,-0.7437740195641017
0.09278330651660646,-0.7500772541375059
0.0852825339752314,-0.7556051985184791
0.07772648199004661,-0.7603554259234098
0.07012292773081252,-0.7643262969927974
0.06247966476088455,-0.7675169582809147
0.054804495178075396,-0.7699273399655986
0.04710522177841941,-0.7715581527835781
0.03938964025058363,-0.7724108841975021
0.0316655314086086,-0.772487793801573
0.023940653470592873,-0.7717919079734259
0.016222734390858612,-0.7703270137806181
0.00851946425305243,-0.7680976521508008
0.000838487731544422,-0.7651091103153521
-0.006812603371609099,-0.7613674135369298
-0.014426277506978398,-0.7568793161320843
-0.02199507066829924,-0.751652291800726
-0.0295115935863065,-0.7456945232748925
-0.03696853881905542,-0.7390148912998874
-0.0443586877320543,-0.7316229629614824
-0.051674917361669126,-0.7235289793734696
-0.05891020715540382,-0.7147438427404353
-0.06605764558280817,-0.7052791028111928
-0.07311043661092011,-0.695146942738856
-0.08006190603830866,-0.6843601643640698
-0.08690550768194936,-0.6729321729384186
-0.09363482941133355,-0.6608769613055315
-0.10024359902438887,-0.6482090935578705
-0.10672568995996758,-0.6349436881876422
-0.113075126841844,-0.6210964007507073
-0.11928609084935107,-0.6066834060627694
-0.12535292490997876,-0.5917213799475204
-0.13127013870945398,-0.5762274805567849
-0.13703241351502182,-0.5602193292830555
-0.14263460680785237,-0.543714991285138
-0.14807175672070375,-0.5267329556479271
-0.153339086277183,-0.5092921151976171
-0.1584320074291592,-0.4914117459939107
-0.1633461248890983,-0.4731114865210252
-0.16807723975430855,-0.45441131659951023
-0.17262135292030364,-0.4353315360410818
-0.17697466828071445,-0.41589274306884605
-0.18113359571140292,-0.3961158125254304
-0.18509475383665722,-0.3760218738916629
-0.18885497257557385,-0.3556322891385389
-0.19241129546695923,-0.3349686304352888
-0.19576098177131213,-0.31405265773641644
-0.1989015083486763,-0.29290629627060316
-0.20183057131138232,-0.2715516139543825
-0.20454608745092615,-0.2500107987534723
-0.20704619543846087,-0.22830613601461233
-0.20932925679860698,-0.2064599857906932
-0.21139385665651392,-0.18449476018187902
-0.21323880425833272,-0.16243290071531824
-0.2148631332654859,-0.14029685578590836
-0.216266101823345,-0.11810905818043023
-0.2174471924051493,-0.09589190270719358
-0.21840611143222122,-0.07366772395314268
-0.21914278867175263,-0.05145877419015485
-0.21965737641365418,-0.02928720145202881
-0.21995024842817448,-0.007175027803403244
-0.2200219987062085,0.014855872178431224
-0.21987343998442418,0.03678379268815992
-0.21950560205754258,0.05858721772316154
-0.21891972988031097,0.0802448418403
-0.21811728146190798,0.1017355906191296
-0.2170999255557167,0.12303864081222475
-0.21586953914759444,0.1441334401637353
-0.21442820474595709,0.16499972687767608
-0.21277820747718032,0.1856175487178834
-0.21092203199000148,0.20596728172201204
-0.20886235917278137,0.22602964851240212
-0.20660206268765735,0.24578573618711824
-0.20414420532578617,0.2652170137749484
-0.20149203518803668,0.28430534923865225
-0.19864898169565015,0.30303302601126264
-0.19561865143553753,0.32138275905077135
-0.19240482384502983,0.33933771039907124
-0.18901144674103912,0.3568815042315789
-0.18544263169872333,0.3739982413845249
-0.1817026492848781,0.39067251334747466
-0.17779592415140333,0.4068894157092251
-0.17372702999431108,0.4226345610458193
-0.16950068438385288,0.4378940912400213
-0.16512174347145267,0.45265468922220653
-0.1605951965792306,0.4669035901232408
-0.1559261606779982,0.4806285918305476
-0.1511198747596927,0.4938180649391947
-0.14618169411030077,0.506460962090468
-0.14111708448939608,0.5185468266910457
-0.13593161622248562,0.5300658010065301
-0.13063095821242032,0.5410086336237461
-0.12522087187618286,0.5513666862768694
-0.11970720501341417,0.5611319400331033
-0.11409588561308313,0.5702970008342791
-0.10839291560474035,0.5788551043914161
-0.10260436456082618,0.586800120429933
-0.09673636335652686,0.594126556283866
-0.09079509779368819,0.6008295598380994
-0.0847868021953072,0.6069049218182777
-0.07871775297712441,0.612349077428717
-0.07259426220283724,0.6171591073392859
-0.06642267112944437,0.6213327380228733
-0.06020934374921564,0.6248683414457034
-0.0539606603347586,0.6277649341133964
-0.04768301099362464,0.6300221754763052
-0.041382789238861586,0.6316403656982862
-0.035066385581878724,0.6326204427936809
-0.028740181153941915,0.6329639791379004
-0.02241054136256291,0.6326731773576051
-0.016083809588986857,0.6317508656070734
-0.009766300932916123,0.6302004922379367
-0.003464296010536756,0.6280261198700386
0.0028159651881636306,0.6252324188717421
0.009068289376881051,0.621824660258567
0.01528653597946672,0.617808708019586
0.02146462305966258,0.6131910108815414
0.027596533168477995,0.6079785935211675
0.03367631910368967,0.6021790472367138
0.03969810957605681,0.5958005200901613
0.04565611477695842,0.5888517065321048
0.05154463184227947,0.5813418365217484
0.05735805020749695,0.5732806641549117
0.06309085684904607,0.5646784558133875
0.06873764140717994,0.555545977849416
0.0742931011856741,0.5458944838194508
0.07975204602386861,0.5357357012817862
0.08510940303668647,0.5250818181729904
0.09036022121841637,0.5139454687784568
0.09549967590620094,0.5023397193127229
0.10052307309932818,0.4902780531255392
0.10542585363058357,0.47777435554997866
0.11020359718608336,0.4648428984091704
0.11485202617017506,0.4514983241985162
0.11936700941216023,0.4377556299605061
0.12374456571176529,0.4236301508694875
0.12798086722046015,0.40913754354396353
0.13207224265589979,0.3942937691041977
0.13601518034694177,0.37911507599308675
0.13980633110687263,0.36361798257842715
0.1434425109326569,0.3478192595548477
0.14692070352820538,0.33173591216380777
0.15023806264984346,0.3153851622501682
0.15339191427234514,0.298784430173933
0.15637975857408445,0.28195131659582884
0.15919927174004275,0.26490358415544124
0.16184830758159716,0.24765913906065976
0.16432489897220376,0.23023601260719673
0.16662725909827572,0.21265234264694036
0.16875378252474513,0.1949263550238781
0.1707030460749839,0.1770763449962842
0.17247380952494676,0.15912065866380437
0.1740650161115848,0.14107767441799066
0.17547579285576473,0.12296578443474222
0.17670545070011215,0.10480337622699204
0.17775348446238207,0.08660881427584585
0.17861957260514053,0.06840042175822841
0.1793035768227228,0.05019646238892321
0.17980554144661204,0.032015122394706316
0.1801256926705591,0.013874492638071577
0.18026443759693983,-0.0042074490921746935
0.18022236310601808,-0.022212855606407806
0.180000234549954,-0.04012402763897758
0.17959899427356424,-0.057923430955778094
0.17901975996400646,-0.07559371322835563
0.1782638228317229,-0.09311772065861451
0.17733264562513676,-0.11047851433849373
0.17622786048175182,-0.12765938632931495
0.17495126661845867,-0.14464387544584356
0.17350482786400023,-0.1614157827304602
0.17189067003669564,-0.17795918660320792
0.17011107817066357,-0.19425845767386146
0.16816849359392494,-0.2102982732025585
0.16606551086189936,-0.2260636311959382
0.16380487454993997,-0.24153986412614845
0.1613894759086785,-0.2567126522605117
0.15882234938607337,-0.271568036590077
0.1561066690201726,-0.286092431345734
0.15324574470671526,-0.30027263609102256
0.15024301834580503,-0.31409584738123897
0.14710205987199265,-0.32754966997891327
0.14382656317220352,-0.34062212761621796
0.14042034189604133,-0.3533016732953572
0.13688732516308777,-0.3655771991184846
0.1332315531719029,-0.3774380456392009
0.1294571727155109,-0.3888740107281952
0.12556843260822895,-0.39987535794610535
0.12156967902876789,-0.4104328244171977
0.11746535078459591,-0.4205376281979885
0.11325997450261603,-0.4301814751354582
0.10895815975126145,-0.4393565652100425
0.10456459409916102,-0.44805559835911846
0.10008403811556985,-0.456271779777239
0.09552132031779746,-0.4639988246899098
0.09088133207089837,-0.47123096259824
0.08616902244491596,-0.4779629409923386
0.08138939303499258,-0.4841900285318685
0.0765474927496739,-0.4899080176927084
0.07164841257274682,-0.4951132268792123
0.06669728030395469,-0.4998025020020909
0.06169925528393378,-0.5039732175224759
0.056659523108709024,-0.5076232769632569
0.05158329033907645,-0.5107511128893115
0.04647577921018334,-0.5133556863587726
0.04134222234659561,-0.5154364858479971
0.03618785748811564,-0.5169935256534166
0.031017922231581476,-0.5180273437739611
0.025837648793841865,-0.5185389992782494
0.02065225880105937,-0.5185300691612423
0.015466958109446947,-0.518002644695542
0.010286931662491526,-0.516959327283009
0.005117338389661436,-0.5154032238128431
-3.6693848466995416e-05,-0.513337941532745
-0.005170073263794446,-0.5107675824402346
-0.010277749088196793,-0.507696737201654
-0.015354716460213334,-0.504130478606826
-0.020396021246281593,-0.5000743545677706
-0.0253967647919593,-0.4955343806703036
-0.030352108598662334,-0.4905170322877561
-0.035257278921539896,-0.4850292362664511
-0.040107571284204405,-0.47907836219296485
-0.04489835490613405,-0.47267221325357955
-0.04962507703866985,-0.46581901669669823
-0.05428326720563683,-0.45852741390934776
-0.05886854134473031,-0.4508064501192373
-0.06337660584592268,-0.4426655637341681
-0.06780326148326436,-0.434114575330905
-0.07214440723657341,-0.425163676305924
-0.07639604399963265,-0.415823417200737
-0.08055427817164001,-0.40610469571477004
-0.08461532512878772,-0.3960187444190322
-0.08857551257297805,-0.38557711818405827
-0.09243128375481863,-0.3747916813358402
-0.09617920056817703,-0.3636745945536791
-0.09981594651371381,-0.352238301524093
-0.10333832952895475,-0.3404955153651012
-0.10674328468260576,-0.3284592048353802
-0.11002787673095955,-0.31614258034294274
-0.11318930253438898,-0.30355907976813207
-0.1162248933320703,-0.2907223541158525
-0.11913211687322882,-0.2776462530120662
-0.12190857940334948,-0.26434481005968297
-0.12455202750394631,-0.2508322280690496
-0.12706034978463682,-0.23712286417830972
-0.12943157842641992,-0.22323121487895448
-0.13166389057520947,-0.2091719009619177
-0.13375560958482866,-0.19495965239958718
-0.13570520610882453,-0.18060929317910637
-0.1375112990406156,-0.16613572610232838
-0.1391726563016389,-0.1515539175677552
-0.14068819547731642,-0.1368788823497525
-0.14205698430081395,-0.1221256683902721
-0.14327824098471667,-0.10730934161823934
-0.14435133440089906,-0.09244497081167648
-0.14527578410901582,-0.07754761251752819
-0.1460512602341911,-0.06263229604403896
-0.14667758319463148,-0.04771400854039965
-0.14715472328003548,-0.0328076801782345
-0.14748280008181783,-0.017928169449339778
-0.14766208177631124,-0.0030902485939112937
-0.14769298426225036,0.01169141082668939
-0.14757607015398347,0.026402252198780982
-0.14731204763199565,0.041027847953185426
-0.1469017691524638,0.05555391347661907
-0.14634623001769761,0.06996632082448236
-0.1456465668094528,0.0842511122221297
-0.14480405568723148,0.09839451334196433
-0.14382011055381183,0.11238294634397766
-0.14269628109037205,0.12620304266763896
-0.14143425066369567,0.13984165556333797
-0.14003583410806228,0.15328587235189084
-0.13850297538454337,0.1665230264009376
-0.13683774512053398,0.17954070880738726
-0.1350423380324601,0.19232677977540372
-0.13311907023470607,0.2048693796797727
-0.13107037643790834,0.21715693980484443
-0.1288988070398599,0.22917819274961104
-0.1266070251123638,0.24092218248984898
-0.12419780328746531,0.2523782740886361
-0.12167402054657896,0.26353616304693944
-0.11903865891610957,0.2743858842863626
-0.11629480007324594,0.28491782075654176
-0.11344562186568052,0.29512271166008364
-0.11049439474907968,0.3049916602883513
-0.10744447814619618,0.3145161414618175
-0.104299316731578,0.32368800856912805
-0.10106243664588671,0.3324995001994402
-0.09773744164389231,0.34094324636303164
-0.09432800918026199,0.3490122742956057
-0.09083788643730593,0.3567000138421539
-0.0872708862988844,0.3640003024166737
-0.08363088327471765,0.37090738953447877
-0.07992180937937286,0.37741594091427816
-0.07614764997023007,0.38352104214764404
-0.07231243954875363,0.3892182019339288
-0.06842025752941434,0.3945033548791345
-0.064475223980623,0.3993728638576803
-0.06048149534204619,0.40382352193645416
-0.05644326012268165,0.4078525538609765
-0.052364734584071884,0.4114576171039398
-0.048250158413032485,0.41463680247682727
-0.04410379038826421,0.4173886343057464
-0.03992990404520674,0.41971207017304407
-0.0357327833434763,0.42160650022669954
-0.0315167183412093,0.42307174605991366
-0.027286000880610166,0.424108059163735
-0.023044920288972814,0.42471611895597733
-0.01879775909941304,0.42489703039009474
-0.014548788795512094,0.4246523211480856
-0.010302265584031238,0.42398393842189636
-0.0060624261998122745,0.42289424528819
-0.0018334837469303747,0.42138601668173026
0.002380376419886928,0.41946243497301466
0.006575000769617075,0.41712708515616087
0.010746271621178683,0.41438394965341835
0.014890111117712867,0.4112374027430334
0.019002485145143203,0.40769220461754696
0.023079407191318672,0.4037534950799449
0.02711694214211812,0.39942678688541333
0.031111210010972255,0.39471795873677445
0.03505838959834,0.38963324794199333
0.038954722077759935,0.38417924274244936
0.04279651450518443,0.3783628743209611
0.04658014324839404,0.37219140849883786
0.050302057333382416,0.36567243713150427
0.05395878170469746,0.3588138692125085
0.05754692039682254,0.3516239216959762
0.0610631596137823,0.3441111100478141
0.06450427071426044,0.33628423853619677
0.06786711309962241,0.32815239027208976
0.0711486370023433,0.31972491701076705
0.07434588617245098,0.3110114287254789
0.07745600045970577,0.3020217829646064
0.08047621828935184,0.2927660740038128
0.08340387902938996,0.28325462180485855
0.08623642524743855,0.27349796079289523
0.0889714048553675,0.2635068284641869
0.09160647314000937,0.2532921538363292
0.09413939467837266,0.2428650457531466
0.09656804513590413,0.2322367810565436
0.09889041294646957,0.22141879263767048
0.10110460087284627,0.21042265737983518
0.10320882744664463,0.19926008400565137
0.10520142828670113,0.18794290084095866
0.10708085729511072,0.17648304350808375
0.10884568773019156,0.16489254256103225
0.11049461315580188,0.15318351107520795
0.11202644826655396,0.1413681322042517
0.11344012958859648,0.12945864671657506
0.11473471605576223,0.11746734052413253
0.11590938946100356,0.10540653221593564
0.11696345478316292,0.09328856060875561
0.11789634038925047,0.08112577232739554
0.11870759811252442,0.06893050942683351
0.11939690320679275,0.0567150970684469
0.11996405417747721,0.04449183126242539
0.12040897249010146,0.03227296668836554
0.12073170215698512,0.020070704605913564
0.12093240920304425,0.007897180867185482
0.1210113810117161,-0.004235545957454873
0.12096902555214155,-0.01631550632883921
0.12080587048885316,-0.028330831352409172
0.12052256217532907,-0.04026976424453245
0.12011986453288374,-0.05212067164084269
0.11959865781647532,-0.06387205473592686
0.11895993726911605,-0.07551256024389476
0.11820481166667711,-0.08703099116958689
0.11733450175498124,-0.09841631738040667
0.11635033858117717,-0.10965768596900276
0.11525376172148714,-0.12074443139727546
0.11404631740751439,-0.1316660854124378
0.11272965655339001,-0.14241238672612705
0.11130553268612874,-0.15297329044783542
0.10977579978165038,-0.16333897726420912
0.10814241000900829,-0.1734998623560531
0.10640741138544776,-0.18344660404517368
0.10457294534499603,-0.19317011216349259
0.1026412442233611,-0.20266155613717474
0.10061462866198935,-0.21191237277882496
0.0984955049342011,-0.22091427378112977
0.09628636219638981,-0.22965925290564423
0.09398976966733337,-0.238139592860755
0.09160837373872582,-0.24634787186318458
0.08914489502009398,-0.25427696987774123
0.08660212532131657,-0.2619200745303619
0.08398292457601296,-0.2692706866898418
0.08129021770911454,-0.27632262571399385
0.0785269914519746,-0.2830700343563353
0.07569629110841125,-0.2895073833297511
0.07280121727511374,-0.2956294755239435
0.0698449225198743,-0.30143144987383513
0.06683060802113595,-0.3069087848764534
0.06376152017237142,-0.3120573017541847
0.06064094715482958,-0.31687316726265097
0.05747221548220307,-0.32135289614182067
0.05425868652078486,-0.32549335320933187
0.051003752988691545,-0.3292917550953637
0.04771083543773791,-0.332745671618756
0.04438337872155035,-0.335853026804436
0.041024848453505985,-0.3386120995425689
0.0376387274580803,-0.3410215238902066
0.034228512219178234,-0.3430802890165636
0.030797709329012598,-0.34478773879339863
0.027349831941078612,-0.3461435710323329
0.023888396230755282,-0.3471478363712791
0.02041691786704249,-0.34780093681249824
0.016938908498917507,-0.34810362391514
0.013457872259766107,-0.34805699664545603
0.009977302293311547,-0.3476624988882054
0.006500677304429494,-0.3469219166230955
0.0030314581381985384,-0.345837374770423
-0.0004269156095056915,-0.34441133371039073
-0.0038710289466095987,-0.3426465854808882
-0.007297494801418481,-0.3405462496588228
-0.010702957298006709,-0.33811376893038686
-0.014084094987310577,-0.33535290435593423
-0.01743762403086992,-0.3322677303354235
-0.020760301334224154,-0.3288626292806594
-0.024048927627030748,-0.32514228600083367
-0.027300350487039084,-0.32111168180812644
-0.03051146730512035,-0.3167760883503819
-0.03367922818862417,-0.31214106117811796
-0.03680063880040535,-0.30721243305336493
-0.039872763130939,-0.3019963070080576
-0.042892726201019575,-0.29649904915992337
-0.04585771669261881,-0.2907272812940218
-0.04876498950555903,-0.2846878732182898
-0.05161186823774193,-0.27838793490164243
-0.05439574758675835,-0.27183480840336005
-0.05711409567079195,-0.2650360596026674
-0.05976445626681863,-0.25799946973757487
-0.06234445096419438,-0.25073302676220516
-0.06485178123181642,-0.2432449165319747
-0.06728423039713617,-0.23554351382613317
-0.06963966553539751,-0.22763737321728889
-0.0719160392675704,-0.2195352197976627
-0.07411139146554703,-0.21124593977191733
-0.0762238508632662,-0.20277857092650303
-0.07825163657253123,-0.1941422929855439
-0.08019305950238667,-0.18534641786336303
-0.0820465236810203,-0.17640037982380755
-0.08381052747925838,-0.16731372555658647
-0.08548366473482424,-0.1580961041808777
-0.08706462577663301,-0.14875725718649088
-0.08855219834849792,-0.13930700832289514
-0.08994526843172687,-0.12975525344643088
-0.09124282096619118,-0.12011195033602604
-0.09244394046955144,-0.11038710848772679
-0.0935478115544287,-0.10059077889833301
-0.09455371934341203,-0.09073304384839848
-0.09546104978189601,-0.08082400669481528
-0.09626928984884417,-0.0708737816831516
-0.09697802766567569,-0.060892483789851425
-0.0975869525035742,-0.0508902186043346
-0.09809585468961754,-0.0408770722609555
-0.0985046254122271,-0.030863101430688968
-0.09881325642653399,-0.02085832338231281
-0.09902183966035712,-0.010872706122747846
-0.0991305667215846,-0.0009161586260983939
-0.09913972830784558,0.009001478839190561
-0.09904971351945367,0.01887044427577917
-0.09886100907669589,0.028681063406345644
-0.09857419844263243,0.038423758996983505
-0.0981899608526626,0.04808906004626183
-0.09770907025219998,0.05766761083129678
-0.09713239414388701,0.0671501798023603
-0.09646089234586341,0.07652766831773719
-0.09569561566268604,0.08579111921073485
-0.0948377044705787,0.09493172518094978
-0.0938883872187692,0.1039408370021029
-0.09284897884874817,0.11280997153896931
-0.09172087913335847,0.12153081956614928
-0.09050557093769697,0.13009525338165437
-0.08920461840388043,0.13849533420851579
-0.08781966506179527,0.14672331937786126
-0.08635243186801665,0.15477166928715147
-0.08480471517514514,0.16263305412751738
-0.08317838463386996,0.1703003603743943
-0.08147538103012603,0.17776669703590933
-0.07969771405976693,0.1850254016537424
-0.07784746004322951,0.1920700460514504
-0.07592675958271501,0.1988944418255161
-0.07393781516445985,0.20549264557466002
-0.07188288870871325,0.2118589638632327
-0.06976429907008092,0.21798795791478787
-0.06758441949093304,0.223874448032222
-0.06534567501061082,0.2295135177411542
-0.06305053983319928,0.2349005176535095
-0.06070153465666418,0.2400310690485619
-0.05830122396617857,0.2449010671689855
-0.05585221329448871,0.2495066842297584
-0.053357146452191126,0.2538443721380585
-0.050818702730810544,0.2579108649225873
-0.04823959408158467,0.26170318087105543
-0.04562256227287412,0.2652186243748586
-0.04297037602912553,0.26845478748027174
-0.040285828154322814,0.2714095511457829
-0.03757173264286499,0.27408108620548627
-0.034830921780810126,0.27646785403874535
